,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address
192115,way,543217634,45.4137811,-75.6861732,,81,Park Avenue,apartments,"81 Park avenue, Ottawa, ON","81 Park avenue, Ottawa, ON"
190111,way,516466173,45.3732708,-75.6235323,,250,Winterfell Private,apartments,"250 Winterfell private, Ottawa, ON","250 Winterfell private, Ottawa, ON"
5349,way,250929601,45.4428351,-75.6643598,,123,Lavergne Street,apartments,"123 Lavergne street, Ottawa, ON","123 Lavergne street, Ottawa, ON"
9964,way,338036360,45.3838254,-75.7349149,,1290,Thames Street,apartments,"1290 Thames street, Ottawa, ON","1290 Thames street, Ottawa, ON"
140021,way,478971943,45.3946859,-75.7151285,,261,Botanica Private,apartments,"261 Botanica private, Ottawa, ON","261 Botanica private, Ottawa, ON"
280020,way,618716614,45.4367994,-75.655601,,302,Lafontaine Avenue,apartments,"302 Lafontaine avenue, Ottawa, ON","302 Lafontaine avenue, Ottawa, ON"
7467,way,292444894,45.4039196,-75.6837159,,30,Fourth Avenue,apartments,"30 Fourth avenue, Ottawa, ON","30 Fourth avenue, Ottawa, ON"
143909,way,479538316,45.4251327,-75.6414631,,548,Prince Albert Street,apartments,"548 Prince albert street, Ottawa, ON","548 Prince albert street, Ottawa, ON"
3779,way,231385289,45.4150813,-75.6902046,,305,Metcalfe Street,apartments,"305 Metcalfe street, Ottawa, ON","305 Metcalfe street, Ottawa, ON"
5558,way,255234687,45.4262975,-75.6819093,,290,Nelson Street,apartments,"290 Nelson street, Ottawa, ON","290 Nelson street, Ottawa, ON"
254583,way,593961297,45.2771951,-75.6785751,,1042,Beryl Private,apartments,"1042 Beryl private, Ottawa, ON","1042 Beryl private, Ottawa, ON"
1379,way,68665253,45.4331722,-75.6761025,,589,Rideau Street,apartments,"589 Rideau street, Ottawa, ON","589 Rideau street, Ottawa, ON"
19068,way,459250392,45.4344412,-75.6899115,,252,Bruyère Street,apartments,"252 Bruyère street, Ottawa, ON","252 Bruyère street, Ottawa, ON"
49,way,31813287,45.4143956,-75.6971306,,415,MacLaren Street,apartments,"415 Maclaren street, Ottawa, ON","415 Maclaren street, Ottawa, ON"
155336,way,481678238,45.4132232,-75.6763032,,135,Concord Street South,apartments,"135 Concord street south, Ottawa, ON","135 Concord street south, Ottawa, ON"
136009,way,478630281,45.4424465,-75.6644995,,140,Lavergne Street,apartments,"140 Lavergne street, Ottawa, ON","140 Lavergne street, Ottawa, ON"
259148,way,606498334,45.3159016,-75.9167118,,51,Robson Court,apartments,"51 Robson court, Ottawa, ON","51 Robson court, Ottawa, ON"
18538,way,453302880,45.4270019,-75.66376,,102,Donald Street,apartments,"102 Donald street, Ottawa, ON","102 Donald street, Ottawa, ON"
143263,way,479515116,45.3761962,-75.7284739,,1288,Trenton Avenue,apartments,"1288 Trenton avenue, Ottawa, ON","1288 Trenton avenue, Ottawa, ON"
288281,way,634338325,45.431693,-75.6963597,,56,Bruyère Street,apartments,"56 Bruyère street, Ottawa, ON","56 Bruyère street, Ottawa, ON"
253426,way,590824985,45.3485201,-75.8115898,,133,Woodridge Crescent,apartments,"133 Woodridge crescent, Ottawa, ON","133 Woodridge crescent, Ottawa, ON"
268,way,60975630,45.374821,-75.7797344,,108,New Orchard Avenue North,apartments,"108 New orchard avenue north, Ottawa, ON","108 New orchard avenue north, Ottawa, ON"
149239,way,479919677,45.3622169,-75.716709,,1163,Meadowlands Drive East,apartments,"1163 Meadowlands drive east, Ottawa, ON","1163 Meadowlands drive east, Ottawa, ON"
18852,way,458602052,45.433708,-75.6929785,,181,Bruyère Street,apartments,"181 Bruyère street, Ottawa, ON","181 Bruyère street, Ottawa, ON"
136347,way,478631029,45.4431892,-75.6734922,,22,Chapleau Avenue,apartments,"22 Chapleau avenue, Ottawa, ON","22 Chapleau avenue, Ottawa, ON"
256573,way,599436510,45.3521645,-75.6285947,,3062,Councillor's Way,apartments,"3062 Councillor's way, Ottawa, ON","3062 Councillor's way, Ottawa, ON"
4487,way,237159477,45.3810455,-75.749022,,725,Melbourne Avenue,apartments,"725 Melbourne avenue, Ottawa, ON","725 Melbourne avenue, Ottawa, ON"
4203,way,233903850,45.3578173,-75.7954319,,835,High Street,apartments,"835 High street, Ottawa, ON","835 High street, Ottawa, ON"
257385,way,602747882,45.3298315,-75.7500773,,21,Cheryl Road,apartments,"21 Cheryl road, Ottawa, ON","21 Cheryl road, Ottawa, ON"
10169,way,354627442,45.480473,-75.5265061,,200,Titanium Private,apartments,"200 Titanium private, Ottawa, ON","200 Titanium private, Ottawa, ON"
248957,way,585009104,45.4279122,-75.6803461,,333,Friel Street,apartments,"333 Friel street, Ottawa, ON","333 Friel street, Ottawa, ON"
257480,way,602774860,45.2794547,-75.758822,,10,Sweetbriar Circle,apartments,"10 Sweetbriar circle, Ottawa, ON","10 Sweetbriar circle, Ottawa, ON"
1290,way,68661091,45.4054665,-75.7103305,,280,Rochester Street,apartments,"280 Rochester street, Ottawa, ON","280 Rochester street, Ottawa, ON"
3580,way,222841208,45.4274671,-75.6862282,,200,Besserer Street,apartments,"200 Besserer street, Ottawa, ON","200 Besserer street, Ottawa, ON"
177464,way,483945553,45.3882241,-75.6211577,,2271,Halifax Drive,apartments,"2271 Halifax drive, Ottawa, ON","2271 Halifax drive, Ottawa, ON"
254584,way,593961298,45.2775509,-75.6787478,,1032,Beryl Private,apartments,"1032 Beryl private, Ottawa, ON","1032 Beryl private, Ottawa, ON"
227739,way,572212444,45.3542792,-75.7555137,,1830,Baseline Road,apartments,"1830 Baseline road, Ottawa, ON","1830 Baseline road, Ottawa, ON"
188656,way,485160759,45.422338,-75.6810379,,636,King Edward Avenue,apartments,"636 King edward avenue, Ottawa, ON","636 King edward avenue, Ottawa, ON"
45,way,31813276,45.4185057,-75.6860704,,60,MacLaren Street,apartments,"60 Maclaren street, Ottawa, ON","60 Maclaren street, Ottawa, ON"
5910,way,257845745,45.4133776,-75.6862475,,425,Elgin Street,apartments,"425 Elgin street, Ottawa, ON","425 Elgin street, Ottawa, ON"
33761,way,470304295,45.4603344,-75.4503102,,141,Potts Private,apartments,"141 Potts private, Ottawa, ON","141 Potts private, Ottawa, ON"
15529,way,441861909,45.4038184,-75.722191,,78,Irving Avenue,apartments,"78 Irving avenue, Ottawa, ON","78 Irving avenue, Ottawa, ON"
7894,way,307095743,45.377265,-75.7323251,,1095,Merivale Road,apartments,"1095 Merivale road, Ottawa, ON","1095 Merivale road, Ottawa, ON"
4763,way,241838454,45.3491716,-75.8125541,,136,Woodridge Crescent,apartments,"136 Woodridge crescent, Ottawa, ON","136 Woodridge crescent, Ottawa, ON"
5602,way,255270575,45.4190752,-75.6690351,,430,Wiggins Private,apartments,"430 Wiggins private, Ottawa, ON","430 Wiggins private, Ottawa, ON"
232164,way,575754233,45.4096411,-75.7044729,,379,Bronson Avenue,apartments,"379 Bronson avenue, Ottawa, ON","379 Bronson avenue, Ottawa, ON"
132324,way,474903796,45.3808286,-75.7303241,,970,Hooper Street,apartments,"970 Hooper street, Ottawa, ON","970 Hooper street, Ottawa, ON"
137120,way,478830257,45.441751,-75.6746197,,33,Commanda Way,apartments,"33 Commanda way, Ottawa, ON","33 Commanda way, Ottawa, ON"
9007,way,318391740,45.3647429,-75.793855,,2688,Regina Street,apartments,"2688 Regina street, Ottawa, ON","2688 Regina street, Ottawa, ON"
10710,way,364799996,45.4089342,-75.6428221,,609,Chadburn Avenue,apartments,"609 Chadburn avenue, Ottawa, ON","609 Chadburn avenue, Ottawa, ON"
120620,way,474026895,45.3608085,-75.7187539,,1192,Meadowlands Drive East,apartments,"1192 Meadowlands drive east, Ottawa, ON","1192 Meadowlands drive east, Ottawa, ON"
2648,way,167825025,45.4295751,-75.6811668,,368,Besserer Street,apartments,"368 Besserer street, Ottawa, ON","368 Besserer street, Ottawa, ON"
7639,way,300546893,45.4389558,-75.6526751,,400,Montréal Road,apartments,"400 Montréal road, Ottawa, ON","400 Montréal road, Ottawa, ON"
1439,way,68709962,45.411446,-75.6629849,,1500,Riverside Drive,apartments,"1500 Riverside drive, Ottawa, ON","1500 Riverside drive, Ottawa, ON"
7773,way,304928045,45.2802623,-75.729854,,330,Beatrice Drive,apartments,"330 Beatrice drive, Ottawa, ON","330 Beatrice drive, Ottawa, ON"
15732,way,441865452,45.404583,-75.718543,,46,Laurel Street,apartments,"46 Laurel street, Ottawa, ON","46 Laurel street, Ottawa, ON"
205908,way,549072492,45.3967209,-75.7119823,,318,Loretta Avenue South,apartments,"318 Loretta avenue south, Ottawa, ON","318 Loretta avenue south, Ottawa, ON"
257557,way,602797940,45.0392885,-75.6726328,,52,Magnolia Way,apartments,"52 Magnolia way, Ottawa, ON","52 Magnolia way, Ottawa, ON"
284869,way,625683078,45.3511897,-75.8078076,,30 A,Bayshore Drive,apartments,"30 A Bayshore drive, Ottawa, ON","30 A Bayshore drive, Ottawa, ON"
4808,way,242714994,45.4004158,-75.7005485,,280,Carling Avenue,apartments,"280 Carling avenue, Ottawa, ON","280 Carling avenue, Ottawa, ON"
9518,way,321069665,45.4085949,-75.6381774,,700,Coronation Avenue,apartments,"700 Coronation avenue, Ottawa, ON","700 Coronation avenue, Ottawa, ON"
132628,way,475075991,45.3876563,-75.750789,,533,Churchill Avenue North,apartments,"533 Churchill avenue north, Ottawa, ON","533 Churchill avenue north, Ottawa, ON"
289834,way,670763866,45.3420467,-75.7642259,,224,Paseo Private,apartments,"224 Paseo private, Ottawa, ON","224 Paseo private, Ottawa, ON"
64541,way,471797717,45.2737999,-75.93004,,1105,Stittsville Main Street,apartments,"1105 Stittsville main street, Ottawa, ON","1105 Stittsville main street, Ottawa, ON"
247304,way,584078130,45.4324952,-75.6908168,,206,Guigues Avenue,apartments,"206 Guigues avenue, Ottawa, ON","206 Guigues avenue, Ottawa, ON"
579,way,68587934,45.355914,-75.7577991,,2181,Navaho Drive,apartments,"2181 Navaho drive, Ottawa, ON","2181 Navaho drive, Ottawa, ON"
280656,way,619344291,45.4349418,-75.6920369,,255,Cathcart Street,apartments,"255 Cathcart street, Ottawa, ON","255 Cathcart street, Ottawa, ON"
115037,way,473220574,45.4385438,-75.5969642,,2041,Arrowsmith Drive,apartments,"2041 Arrowsmith drive, Ottawa, ON","2041 Arrowsmith drive, Ottawa, ON"
8614,way,315019152,45.4355056,-75.6607801,,297,Dupuis Street,apartments,"297 Dupuis street, Ottawa, ON","297 Dupuis street, Ottawa, ON"
257477,way,602774857,45.2789886,-75.7582323,,18,Sweetbriar Circle,apartments,"18 Sweetbriar circle, Ottawa, ON","18 Sweetbriar circle, Ottawa, ON"
88079,way,472299789,45.315879,-75.9160956,,80,Robson Court,apartments,"80 Robson court, Ottawa, ON","80 Robson court, Ottawa, ON"
249146,way,585009506,45.4215306,-75.6755521,,88 B,Templeton Street,apartments,"88 B Templeton street, Ottawa, ON","88 B Templeton street, Ottawa, ON"
7960,way,307098908,45.3833293,-75.7478719,,321,Irene Crescent,apartments,"321 Irene crescent, Ottawa, ON","321 Irene crescent, Ottawa, ON"
63041,way,471675742,45.3355121,-75.7466127,,100,Medhurst Drive,apartments,"100 Medhurst drive, Ottawa, ON","100 Medhurst drive, Ottawa, ON"
247261,way,584078079,45.4321158,-75.6903064,,327,St. Patrick Street,apartments,"327 St. patrick street, Ottawa, ON","327 St. patrick street, Ottawa, ON"
4596,way,238089057,45.379268,-75.7399818,,1443,Laperriere Avenue,apartments,"1443 Laperriere avenue, Ottawa, ON","1443 Laperriere avenue, Ottawa, ON"
250665,way,586637697,45.352831,-75.805981,,25,Bayshore Drive,apartments,"25 Bayshore drive, Ottawa, ON","25 Bayshore drive, Ottawa, ON"
232167,way,575754236,45.4096311,-75.7042427,,335,James Street,apartments,"335 James street, Ottawa, ON","335 James street, Ottawa, ON"
4754,way,241726467,45.3482192,-75.8103546,,51,Woodridge Crescent,apartments,"51 Woodridge crescent, Ottawa, ON","51 Woodridge crescent, Ottawa, ON"
56049,way,471314131,45.284732,-75.709984,,173,Crestway Drive,apartments,"173 Crestway drive, Ottawa, ON","173 Crestway drive, Ottawa, ON"
5541,way,255225550,45.4249946,-75.6770363,,81,Russell Avenue,apartments,"81 Russell avenue, Ottawa, ON","81 Russell avenue, Ottawa, ON"
8593,way,314343659,45.3803425,-75.7280778,,999,Hollington Street,apartments,"999 Hollington street, Ottawa, ON","999 Hollington street, Ottawa, ON"
9612,way,321903914,45.4316777,-75.652238,,358,McArthur Avenue,apartments,"358 Mcarthur avenue, Ottawa, ON","358 Mcarthur avenue, Ottawa, ON"
288666,way,638327779,45.4231841,-75.6820879,,75,Louis-Pasteur Private,apartments,"75 Louis-pasteur private, Ottawa, ON","75 Louis-pasteur private, Ottawa, ON"
7529,way,293733116,45.4423755,-75.6408052,,620,Cummings Avenue,apartments,"620 Cummings avenue, Ottawa, ON","620 Cummings avenue, Ottawa, ON"
5362,way,250933811,45.4413035,-75.6892778,,59,Crichton Street,apartments,"59 Crichton street, Ottawa, ON","59 Crichton street, Ottawa, ON"
151048,way,480205105,45.4336169,-75.6568308,,308,Blake Boulevard,apartments,"308 Blake boulevard, Ottawa, ON","308 Blake boulevard, Ottawa, ON"
49650,way,471142682,45.4716038,-75.454109,,120,Briargate Private,apartments,"120 Briargate private, Ottawa, ON","120 Briargate private, Ottawa, ON"
284862,way,625683071,45.35135,-75.8084994,,22 H,Bayshore Drive,apartments,"22 H Bayshore drive, Ottawa, ON","22 H Bayshore drive, Ottawa, ON"
120628,way,474026903,45.3599342,-75.7182926,,18,Hogan Street,apartments,"18 Hogan street, Ottawa, ON","18 Hogan street, Ottawa, ON"
7518,way,293733017,45.4411078,-75.6401396,,646,Cummings Avenue,apartments,"646 Cummings avenue, Ottawa, ON","646 Cummings avenue, Ottawa, ON"
18720,way,458182459,45.4322707,-75.6900333,,337,St. Patrick Street,apartments,"337 St. patrick street, Ottawa, ON","337 St. patrick street, Ottawa, ON"
9453,way,319808831,45.412921,-75.7068625,,212,Bronson Avenue,apartments,"212 Bronson avenue, Ottawa, ON","212 Bronson avenue, Ottawa, ON"
9215,way,319341342,45.4435292,-75.6700915,,222,Beechwood Avenue,apartments,"222 Beechwood avenue, Ottawa, ON","222 Beechwood avenue, Ottawa, ON"
291812,way,686429599,45.3237081,-75.9272274,,130,Goulbourn Forced Road,apartments,"130 Goulbourn forced road, Ottawa, ON","130 Goulbourn forced road, Ottawa, ON"
11624,way,380490907,45.4012346,-75.731966,,280,Armstrong Street,apartments,"280 Armstrong street, Ottawa, ON","280 Armstrong street, Ottawa, ON"
2398,way,157572882,45.3802444,-75.7711769,,962,Byron Avenue,apartments,"962 Byron avenue, Ottawa, ON","962 Byron avenue, Ottawa, ON"
130,way,55448737,45.4169761,-75.6865964,,99,Cartier Street,apartments,"99 Cartier street, Ottawa, ON","99 Cartier street, Ottawa, ON"
7804,way,305408732,45.3964716,-75.7432198,,88,Richmond Road,apartments,"88 Richmond road, Ottawa, ON","88 Richmond road, Ottawa, ON"
225840,way,569464122,45.361733,-75.7121177,,1124,Meadowlands Drive East,apartments,"1124 Meadowlands drive east, Ottawa, ON","1124 Meadowlands drive east, Ottawa, ON"
145726,way,479756576,45.43536,-75.651711,,415,Pie-XII Street,apartments,"415 Pie-xii street, Ottawa, ON","415 Pie-xii street, Ottawa, ON"
149962,way,480069384,45.3792038,-75.7506592,,1691,Carling Avenue,apartments,"1691 Carling avenue, Ottawa, ON","1691 Carling avenue, Ottawa, ON"
289817,way,670543705,45.3426292,-75.7637839,,164,Paseo Private,apartments,"164 Paseo private, Ottawa, ON","164 Paseo private, Ottawa, ON"
144306,way,479739572,45.4384051,-75.6590507,,246,Ste-Anne Avenue,apartments,"246 Ste-anne avenue, Ottawa, ON","246 Ste-anne avenue, Ottawa, ON"
247059,way,584077783,45.4314591,-75.6840298,,106,Little London Private,apartments,"106 Little london private, Ottawa, ON","106 Little london private, Ottawa, ON"
5578,way,255241419,45.429852,-75.6804997,,210,Chapel Street,apartments,"210 Chapel street, Ottawa, ON","210 Chapel street, Ottawa, ON"
10703,way,364799989,45.4091809,-75.6426745,,1503,Weyburn Street,apartments,"1503 Weyburn street, Ottawa, ON","1503 Weyburn street, Ottawa, ON"
9592,way,321903574,45.4331706,-75.6544675,,373,Lafontaine Avenue,apartments,"373 Lafontaine avenue, Ottawa, ON","373 Lafontaine avenue, Ottawa, ON"
284867,way,625683076,45.3514588,-75.8079675,,22 B,Bayshore Drive,apartments,"22 B Bayshore drive, Ottawa, ON","22 B Bayshore drive, Ottawa, ON"
10649,way,362343727,45.4119111,-75.6793309,,89,Main Street,apartments,"89 Main street, Ottawa, ON","89 Main street, Ottawa, ON"
849,way,68609358,45.4003729,-75.7512295,,185,Clearview Avenue,apartments,"185 Clearview avenue, Ottawa, ON","185 Clearview avenue, Ottawa, ON"
249150,way,585009510,45.4217792,-75.6753347,,96,Templeton Street,apartments,"96 Templeton street, Ottawa, ON","96 Templeton street, Ottawa, ON"
284864,way,625683073,45.3514113,-75.808244,,22 E,Bayshore Drive,apartments,"22 E Bayshore drive, Ottawa, ON","22 E Bayshore drive, Ottawa, ON"
5982,way,258270994,45.4028222,-75.7047115,,307,Lebreton Street South,apartments,"307 Lebreton street south, Ottawa, ON","307 Lebreton street south, Ottawa, ON"
289182,way,654505699,45.2310788,-75.4693278,,2761,8th Line Road,apartments,"2761 8th line road, Ottawa, ON","2761 8th line road, Ottawa, ON"
5586,way,255269202,45.4212606,-75.6739263,,245,Russell Avenue,apartments,"245 Russell avenue, Ottawa, ON","245 Russell avenue, Ottawa, ON"
247110,way,584077840,45.4308189,-75.67727,,375,Daly Avenue,apartments,"375 Daly avenue, Ottawa, ON","375 Daly avenue, Ottawa, ON"
239799,way,581627640,45.4326214,-75.6798925,,123,Augusta Street,apartments,"123 Augusta street, Ottawa, ON","123 Augusta street, Ottawa, ON"
272643,way,616777442,45.0217667,-75.6415258,,512,Clothier Street East,apartments,"512 Clothier street east, Ottawa, ON","512 Clothier street east, Ottawa, ON"
1220,way,68658752,45.3977688,-75.6159617,,2460,Southvale Crescent,apartments,"2460 Southvale crescent, Ottawa, ON","2460 Southvale crescent, Ottawa, ON"
4249,way,233922610,45.355262,-75.7753179,,2155,Elmira Drive,apartments,"2155 Elmira drive, Ottawa, ON","2155 Elmira drive, Ottawa, ON"
147483,way,479797593,45.4058011,-75.6801084,,441,Echo Drive,apartments,"441 Echo drive, Ottawa, ON","441 Echo drive, Ottawa, ON"
177257,way,483938835,45.3722536,-75.6515425,,1455,Heatherington Road,apartments,"1455 Heatherington road, Ottawa, ON","1455 Heatherington road, Ottawa, ON"
7713,way,303066889,45.3628835,-75.7422866,,1330,Maitland Avenue,apartments,"1330 Maitland avenue, Ottawa, ON","1330 Maitland avenue, Ottawa, ON"
5344,way,250929593,45.4426479,-75.6628896,,162,Lebrun Street,apartments,"162 Lebrun street, Ottawa, ON","162 Lebrun street, Ottawa, ON"
255175,way,596706567,45.4091335,-75.6530909,,566,Neighbourhood Way,apartments,"566 Neighbourhood way, Ottawa, ON","566 Neighbourhood way, Ottawa, ON"
2606,way,167692067,45.4285842,-75.6950238,,22,Murray Street,apartments,"22 Murray street, Ottawa, ON","22 Murray street, Ottawa, ON"
49502,way,471141961,45.4729616,-75.4552331,,2082,Valin Street,apartments,"2082 Valin street, Ottawa, ON","2082 Valin street, Ottawa, ON"
9619,way,321905365,45.4303946,-75.6591845,,376,Crete Place,apartments,"376 Crete place, Ottawa, ON","376 Crete place, Ottawa, ON"
129518,way,474717493,45.3585864,-75.790956,,2687,Cresthill Street,apartments,"2687 Cresthill street, Ottawa, ON","2687 Cresthill street, Ottawa, ON"
19178,way,459471178,45.4265181,-75.6842092,,484,King Edward Avenue,apartments,"484 King edward avenue, Ottawa, ON","484 King edward avenue, Ottawa, ON"
141048,way,479047891,45.4227216,-75.6558981,,240,Presland Road,apartments,"240 Presland road, Ottawa, ON","240 Presland road, Ottawa, ON"
42800,way,470836373,45.2654979,-75.7073444,,55,Lodge Road,apartments,"55 Lodge road, Ottawa, ON","55 Lodge road, Ottawa, ON"
53,way,31813297,45.4183223,-75.6940325,,225,Lisgar Street,apartments,"225 Lisgar street, Ottawa, ON","225 Lisgar street, Ottawa, ON"
7525,way,293733024,45.4412934,-75.6394525,,659,Wilson Street,apartments,"659 Wilson street, Ottawa, ON","659 Wilson street, Ottawa, ON"
142225,way,479507103,45.4056448,-75.704114,,371,Arlington Avenue,apartments,"371 Arlington avenue, Ottawa, ON","371 Arlington avenue, Ottawa, ON"
2743,way,171416338,45.2742121,-75.8609931,,480,Brigitta Street,apartments,"480 Brigitta street, Ottawa, ON","480 Brigitta street, Ottawa, ON"
132908,way,475084982,45.3790547,-75.7510021,,1699,Carling Avenue,apartments,"1699 Carling avenue, Ottawa, ON","1699 Carling avenue, Ottawa, ON"
286043,way,628364464,45.4333315,-75.6892427,,193,King Edward Avenue,apartments,"193 King edward avenue, Ottawa, ON","193 King edward avenue, Ottawa, ON"
18379,way,449153230,45.4299781,-75.6204089,,1396,Ogilvie Road,apartments,"1396 Ogilvie road, Ottawa, ON","1396 Ogilvie road, Ottawa, ON"
286496,way,630270698,45.4023322,-75.6851346,,6,Rupert Street,apartments,"6 Rupert street, Ottawa, ON","6 Rupert street, Ottawa, ON"
136791,way,478631536,45.4397025,-75.6724995,,36,St-Charles Street,apartments,"36 St-charles street, Ottawa, ON","36 St-charles street, Ottawa, ON"
4470,way,237128763,45.3998205,-75.7252434,,84,Rosemount Avenue,apartments,"84 Rosemount avenue, Ottawa, ON","84 Rosemount avenue, Ottawa, ON"
188658,way,485160761,45.4219943,-75.6810695,,85,Marie-Curie Private,apartments,"85 Marie-curie private, Ottawa, ON","85 Marie-curie private, Ottawa, ON"
288817,way,640413881,45.4325056,-75.6914772,,195,Guigues Avenue,apartments,"195 Guigues avenue, Ottawa, ON","195 Guigues avenue, Ottawa, ON"
10662,way,363091528,45.376388,-75.6522942,,2865,Cedarwood Drive,apartments,"2865 Cedarwood drive, Ottawa, ON","2865 Cedarwood drive, Ottawa, ON"
178148,way,484079266,45.4252576,-75.6395044,,598,Prince Albert Street,apartments,"598 Prince albert street, Ottawa, ON","598 Prince albert street, Ottawa, ON"
42,way,31813260,45.417503,-75.68859,,150,MacLaren Street,apartments,"150 Maclaren street, Ottawa, ON","150 Maclaren street, Ottawa, ON"
5805,way,257156055,45.3949821,-75.7534012,,295,Ashton Avenue,apartments,"295 Ashton avenue, Ottawa, ON","295 Ashton avenue, Ottawa, ON"
13834,way,389993987,45.3892944,-75.7567461,,423,Ravenhill Avenue,apartments,"423 Ravenhill avenue, Ottawa, ON","423 Ravenhill avenue, Ottawa, ON"
13392,way,388806110,45.3806765,-75.7692351,,463,Sherbourne Road,apartments,"463 Sherbourne road, Ottawa, ON","463 Sherbourne road, Ottawa, ON"
4482,way,237159470,45.3807212,-75.7484805,,364,Tillbury Avenue,apartments,"364 Tillbury avenue, Ottawa, ON","364 Tillbury avenue, Ottawa, ON"
7666,way,300981317,45.43887,-75.6717734,,101,Alice Street,apartments,"101 Alice street, Ottawa, ON","101 Alice street, Ottawa, ON"
7770,way,304835699,45.361369,-75.7189543,,1195,Meadowlands Drive East,apartments,"1195 Meadowlands drive east, Ottawa, ON","1195 Meadowlands drive east, Ottawa, ON"
6873,way,264547189,45.4081161,-75.73324,,131,Parkdale Avenue,apartments,"131 Parkdale avenue, Ottawa, ON","131 Parkdale avenue, Ottawa, ON"
110156,way,473152333,45.3130148,-75.8330921,,848,Seyton Drive,apartments,"848 Seyton drive, Ottawa, ON","848 Seyton drive, Ottawa, ON"
592,way,68587990,45.3655404,-75.789952,,320,Croydon Avenue,apartments,"320 Croydon avenue, Ottawa, ON","320 Croydon avenue, Ottawa, ON"
281491,way,620505977,45.422579,-75.6785831,,218,Somerset Street East,apartments,"218 Somerset street east, Ottawa, ON","218 Somerset street east, Ottawa, ON"
6006,way,258283006,45.4035687,-75.7214639,,95,Irving Avenue,apartments,"95 Irving avenue, Ottawa, ON","95 Irving avenue, Ottawa, ON"
255178,way,596706570,45.4092192,-75.6526654,,1436,Station Boulevard,apartments,"1436 Station boulevard, Ottawa, ON","1436 Station boulevard, Ottawa, ON"
9603,way,321903750,45.430515,-75.6513509,,397,Millcraft Crescent,apartments,"397 Millcraft crescent, Ottawa, ON","397 Millcraft crescent, Ottawa, ON"
8027,way,307251315,45.4228963,-75.6549287,,260,Presland Road,apartments,"260 Presland road, Ottawa, ON","260 Presland road, Ottawa, ON"
5421,way,251702612,45.3431232,-75.7785954,,19,Rockway Crescent,apartments,"19 Rockway crescent, Ottawa, ON","19 Rockway crescent, Ottawa, ON"
7871,way,306940465,45.3008906,-75.8854389,,17,Lombardo Drive,apartments,"17 Lombardo drive, Ottawa, ON","17 Lombardo drive, Ottawa, ON"
284910,way,625965403,45.4356125,-75.6652646,,251,Durocher Street,apartments,"251 Durocher street, Ottawa, ON","251 Durocher street, Ottawa, ON"
3531,way,213260583,45.3617184,-75.7954873,,372,Zephyr Avenue,apartments,"372 Zephyr avenue, Ottawa, ON","372 Zephyr avenue, Ottawa, ON"
6804,way,264390922,45.4180185,-75.7058556,,151,Bay Street,apartments,"151 Bay street, Ottawa, ON","151 Bay street, Ottawa, ON"
32510,way,470245372,45.5157284,-75.4064959,,2564,Market Street,apartments,"2564 Market street, Ottawa, ON","2564 Market street, Ottawa, ON"
11967,way,380697954,45.4039179,-75.730191,,8,Bullman Street,apartments,"8 Bullman street, Ottawa, ON","8 Bullman street, Ottawa, ON"
