row,osm_obj_type,id,latitude,longitude,unit,street_no,street_name,osm_tag,full_address,request_address,attached_buildings
21952,way,469765118,45.1440136,-75.6103381,,5500,Osgoode Main Street,detached,"5500 Osgoode main street, Ottawa, ON","5500 Osgoode main street, Ottawa, ON",1
21960,way,469765128,45.1386094,-75.6151553,,3293,Warner Way,detached,"3293 Warner way, Ottawa, ON","3293 Warner way, Ottawa, ON",1
22005,way,469765201,45.1442104,-75.6144545,,5418,Taylor Way,detached,"5418 Taylor way, Ottawa, ON","5418 Taylor way, Ottawa, ON",1
22006,way,469765202,45.1410867,-75.6126751,,3267,Boyd Street,detached,"3267 Boyd street, Ottawa, ON","3267 Boyd street, Ottawa, ON",1
22060,way,469765290,45.1448143,-75.6132987,,5430,Taylor Way,detached,"5430 Taylor way, Ottawa, ON","5430 Taylor way, Ottawa, ON",1
22087,way,469765353,45.1422807,-75.6127154,,5448,Osgoode Main Street,detached,"5448 Osgoode main street, Ottawa, ON","5448 Osgoode main street, Ottawa, ON",1
22102,way,469765390,45.1372145,-75.6165336,,3308,Taggart Street,detached,"3308 Taggart street, Ottawa, ON","3308 Taggart street, Ottawa, ON",1
22106,way,469765398,45.1451137,-75.6088349,,5529,Osgoode Main Street,detached,"5529 Osgoode main street, Ottawa, ON","5529 Osgoode main street, Ottawa, ON",1
22139,way,469765444,45.1444243,-75.6102396,,5503,Osgoode Main Street,detached,"5503 Osgoode main street, Ottawa, ON","5503 Osgoode main street, Ottawa, ON",1
22149,way,469765456,45.1370883,-75.614369,,5388,Jake Street,detached,"5388 Jake street, Ottawa, ON","5388 Jake street, Ottawa, ON",1
22174,way,469765493,45.1447505,-75.6096588,,5515,Osgoode Main Street,detached,"5515 Osgoode main street, Ottawa, ON","5515 Osgoode main street, Ottawa, ON",1
22186,way,469765507,45.1417387,-75.6097193,,5490,MacTavish Place,detached,"5490 Mactavish place, Ottawa, ON","5490 Mactavish place, Ottawa, ON",1
22190,way,469765511,45.1450168,-75.6139722,,5427,Taylor Way,detached,"5427 Taylor way, Ottawa, ON","5427 Taylor way, Ottawa, ON",1
22508,way,469772888,45.1374735,-75.723044,,6491,Fourth Line Road,detached,"6491 Fourth line road, Ottawa, ON","6491 Fourth line road, Ottawa, ON",1
22509,way,469772890,45.1389684,-75.7236335,,2315,Edward Kidd Crescent,detached,"2315 Edward kidd crescent, Ottawa, ON","2315 Edward kidd crescent, Ottawa, ON",1
22528,way,469772912,45.1361043,-75.7258416,,6488,Doctor Blair Crescent,detached,"6488 Doctor blair crescent, Ottawa, ON","6488 Doctor blair crescent, Ottawa, ON",1
22534,way,469772921,45.1388081,-75.7218127,,2303,Edward Kidd Crescent,detached,"2303 Edward kidd crescent, Ottawa, ON","2303 Edward kidd crescent, Ottawa, ON",1
22635,way,469777455,45.1513393,-75.6009009,,5692,Lombardy Drive,detached,"5692 Lombardy drive, Ottawa, ON","5692 Lombardy drive, Ottawa, ON",1
22644,way,469777466,45.1526311,-75.5962361,,5772,Bridget Street,detached,"5772 Bridget street, Ottawa, ON","5772 Bridget street, Ottawa, ON",1
22977,way,469789056,45.1652148,-75.6794986,,6337,Second Line Road South,detached,"6337 Second line road south, Ottawa, ON","6337 Second line road south, Ottawa, ON",1
24424,way,469941414,45.347335,-75.9926704,,1,Weldale Drive,detached,"1 Weldale drive, Ottawa, ON","1 Weldale drive, Ottawa, ON",1
24439,way,469941429,45.346707,-75.996549,,104,Topol Lane,detached,"104 Topol lane, Ottawa, ON","104 Topol lane, Ottawa, ON",1
24449,way,469941439,45.345262,-76.0028452,,108,Margaret Anne Drive,detached,"108 Margaret anne drive, Ottawa, ON","108 Margaret anne drive, Ottawa, ON",1
24460,way,469941450,45.3464725,-76.0028533,,111,Margaret Anne Drive,detached,"111 Margaret anne drive, Ottawa, ON","111 Margaret anne drive, Ottawa, ON",1
24466,way,469941456,45.3458325,-76.0013721,,112,Margaret Anne Drive,detached,"112 Margaret anne drive, Ottawa, ON","112 Margaret anne drive, Ottawa, ON",1
24474,way,469941464,45.3465812,-76.000126,,116,Margaret Anne Drive,detached,"116 Margaret anne drive, Ottawa, ON","116 Margaret anne drive, Ottawa, ON",1
24480,way,469941470,45.3475093,-76.000278,,119,Margaret Anne Drive,detached,"119 Margaret anne drive, Ottawa, ON","119 Margaret anne drive, Ottawa, ON",1
24495,way,469941485,45.3421922,-75.993373,,127,Cherryhill Drive,detached,"127 Cherryhill drive, Ottawa, ON","127 Cherryhill drive, Ottawa, ON",1
24529,way,469941519,45.3466813,-75.9888332,,1408,Sherruby Way,detached,"1408 Sherruby way, Ottawa, ON","1408 Sherruby way, Ottawa, ON",1
24559,way,469941557,45.340346,-75.9830065,,1756,Old Carp Road,detached,"1756 Old carp road, Ottawa, ON","1756 Old carp road, Ottawa, ON",1
24574,way,469941575,45.3412551,-75.9987666,,1965,Old Carp Road,detached,"1965 Old carp road, Ottawa, ON","1965 Old carp road, Ottawa, ON",1
24577,way,469941578,45.3397658,-76.0007878,,1975,Old Carp Road,detached,"1975 Old carp road, Ottawa, ON","1975 Old carp road, Ottawa, ON",1
24578,way,469941579,45.3391706,-76.001484,,1976,Old Carp Road,detached,"1976 Old carp road, Ottawa, ON","1976 Old carp road, Ottawa, ON",1
24612,way,469944020,45.3569261,-75.9924042,,108,Beach Heights,detached,"108 Beach heights, Ottawa, ON","108 Beach heights, Ottawa, ON",1
25253,way,469953246,45.1658682,-75.9443784,,10,Coolbrook Crescent,detached,"10 Coolbrook crescent, Ottawa, ON","10 Coolbrook crescent, Ottawa, ON",1
25274,way,469953267,45.162432,-75.937624,,15,Whisperwood Street,detached,"15 Whisperwood street, Ottawa, ON","15 Whisperwood street, Ottawa, ON",1
25279,way,469953272,45.1663375,-75.9421034,,17,Owlshead Road,detached,"17 Owlshead road, Ottawa, ON","17 Owlshead road, Ottawa, ON",1
25288,way,469953281,45.1620563,-75.9389351,,19,Tarywood Court,detached,"19 Tarywood court, Ottawa, ON","19 Tarywood court, Ottawa, ON",1
25308,way,469953346,45.1602056,-75.9392068,,26,Dogwood Drive,detached,"26 Dogwood drive, Ottawa, ON","26 Dogwood drive, Ottawa, ON",1
25314,way,469953362,45.1603613,-75.9394089,,28,Dogwood Drive,detached,"28 Dogwood drive, Ottawa, ON","28 Dogwood drive, Ottawa, ON",1
25321,way,469953369,45.1646293,-75.9415693,,3,Bayberry Lane,detached,"3 Bayberry lane, Ottawa, ON","3 Bayberry lane, Ottawa, ON",1
25324,way,469953372,45.1616925,-75.9392446,,3,Tarywood Court,detached,"3 Tarywood court, Ottawa, ON","3 Tarywood court, Ottawa, ON",1
25343,way,469953394,45.161601,-75.939799,,37,Dogwood Drive,detached,"37 Dogwood drive, Ottawa, ON","37 Dogwood drive, Ottawa, ON",1
25353,way,469953404,45.1615471,-75.9406193,,42,Dogwood Drive,detached,"42 Dogwood drive, Ottawa, ON","42 Dogwood drive, Ottawa, ON",1
25355,way,469953406,45.162218,-75.9388,,43,Dogwood Drive,detached,"43 Dogwood drive, Ottawa, ON","43 Dogwood drive, Ottawa, ON",1
25357,way,469953408,45.1648599,-75.9431616,,44,Owlshead Road,detached,"44 Owlshead road, Ottawa, ON","44 Owlshead road, Ottawa, ON",1
25366,way,469953417,45.1611466,-75.937749,,5,Barnwood Court,detached,"5 Barnwood court, Ottawa, ON","5 Barnwood court, Ottawa, ON",1
25380,way,469953431,45.1654072,-75.9444205,,56,Owlshead Road,detached,"56 Owlshead road, Ottawa, ON","56 Owlshead road, Ottawa, ON",1
25411,way,469953463,45.1637879,-75.9425869,,7809,Bleeks Road,detached,"7809 Bleeks road, Ottawa, ON","7809 Bleeks road, Ottawa, ON",1
25417,way,469953469,45.1580179,-75.9457034,,7930,Bleeks Road,detached,"7930 Bleeks road, Ottawa, ON","7930 Bleeks road, Ottawa, ON",1
25421,way,469953473,45.1660709,-75.9444547,,8,Coolbrook Crescent,detached,"8 Coolbrook crescent, Ottawa, ON","8 Coolbrook crescent, Ottawa, ON",1
25854,way,469966514,45.3720257,-75.9636093,,1345,March Road,detached,"1345 March road, Ottawa, ON","1345 March road, Ottawa, ON",1
33138,way,470282981,45.4957588,-75.466386,,1208,Old Montreal Road,detached,"1208 Old montreal road, Ottawa, ON","1208 Old montreal road, Ottawa, ON",1
35121,way,470408928,45.2676617,-75.8024016,,2760,Moodie Drive,detached,"2760 Moodie drive, Ottawa, ON","2760 Moodie drive, Ottawa, ON",1
40924,way,470678345,45.4526428,-75.459719,,56,Luminescence Way,detached,"56 Luminescence way, Ottawa, ON","56 Luminescence way, Ottawa, ON",1
40928,way,470678352,45.4527,-75.4594852,,52,Luminescence Way,detached,"52 Luminescence way, Ottawa, ON","52 Luminescence way, Ottawa, ON",1
40934,way,470678364,45.4525097,-75.4587478,,148,Soleil Avenue,detached,"148 Soleil avenue, Ottawa, ON","148 Soleil avenue, Ottawa, ON",1
40951,way,470678392,45.458661,-75.4565261,,1814,Mickelberry Crescent,detached,"1814 Mickelberry crescent, Ottawa, ON","1814 Mickelberry crescent, Ottawa, ON",1
40960,way,470678407,45.4591713,-75.4561928,,1807,Mickelberry Crescent,detached,"1807 Mickelberry crescent, Ottawa, ON","1807 Mickelberry crescent, Ottawa, ON",1
41013,way,470678544,45.4575875,-75.4564281,,2171,Provence Avenue,detached,"2171 Provence avenue, Ottawa, ON","2171 Provence avenue, Ottawa, ON",1
41065,way,470678644,45.457086,-75.4650222,,2187,Sojourn Street,detached,"2187 Sojourn street, Ottawa, ON","2187 Sojourn street, Ottawa, ON",1
41114,way,470678732,45.4580313,-75.4622748,,912,Bérot Lane,detached,"912 Bérot lane, Ottawa, ON","912 Bérot lane, Ottawa, ON",1
41118,way,470678744,45.4579432,-75.4646412,,2167,Sojourn Street,detached,"2167 Sojourn street, Ottawa, ON","2167 Sojourn street, Ottawa, ON",1
41129,way,470678774,45.4592196,-75.464341,,2128,Nantes Street,detached,"2128 Nantes street, Ottawa, ON","2128 Nantes street, Ottawa, ON",1
41130,way,470678777,45.4574368,-75.4618802,,2177,Descartes Street,detached,"2177 Descartes street, Ottawa, ON","2177 Descartes street, Ottawa, ON",1
41141,way,470678813,45.4591414,-75.4633708,,2149,Brianna Way,detached,"2149 Brianna way, Ottawa, ON","2149 Brianna way, Ottawa, ON",1
41144,way,470678823,45.4585123,-75.462552,,2157,Descartes Street,detached,"2157 Descartes street, Ottawa, ON","2157 Descartes street, Ottawa, ON",1
41154,way,470678853,45.4583018,-75.4644499,,2159,Sojourn Street,detached,"2159 Sojourn street, Ottawa, ON","2159 Sojourn street, Ottawa, ON",1
41178,way,470678901,45.45701,-75.4639481,,2185,Brianna Way,detached,"2185 Brianna way, Ottawa, ON","2185 Brianna way, Ottawa, ON",1
41185,way,470678912,45.4587039,-75.4621546,,2160,Nantes Street,detached,"2160 Nantes street, Ottawa, ON","2160 Nantes street, Ottawa, ON",1
41186,way,470678914,45.4590754,-75.462836,,2150,Nantes Street,detached,"2150 Nantes street, Ottawa, ON","2150 Nantes street, Ottawa, ON",1
41203,way,470678941,45.4588839,-75.4644342,,2146,Sojourn Street,detached,"2146 Sojourn street, Ottawa, ON","2146 Sojourn street, Ottawa, ON",1
41217,way,470678965,45.4578573,-75.4626485,,907,Balzac Lane,detached,"907 Balzac lane, Ottawa, ON","907 Balzac lane, Ottawa, ON",1
41268,way,470679054,45.4587252,-75.4590905,,1005,Clubmoss Avenue,detached,"1005 Clubmoss avenue, Ottawa, ON","1005 Clubmoss avenue, Ottawa, ON",1
41287,way,470679085,45.457217,-75.4577576,,1455,Comfrey Crescent,detached,"1455 Comfrey crescent, Ottawa, ON","1455 Comfrey crescent, Ottawa, ON",1
41294,way,470679097,45.4574276,-75.4578681,,1451,Comfrey Crescent,detached,"1451 Comfrey crescent, Ottawa, ON","1451 Comfrey crescent, Ottawa, ON",1
41315,way,470679133,45.4572232,-75.4600639,,1508,Comfrey Crescent,detached,"1508 Comfrey crescent, Ottawa, ON","1508 Comfrey crescent, Ottawa, ON",1
41328,way,470679155,45.4581169,-75.4594035,,1012,Clubmoss Avenue,detached,"1012 Clubmoss avenue, Ottawa, ON","1012 Clubmoss avenue, Ottawa, ON",1
41542,way,470704871,45.4505806,-75.4779279,,268,Monaco Place,detached,"268 Monaco place, Ottawa, ON","268 Monaco place, Ottawa, ON",1
41584,way,470704914,45.451733,-75.486308,,149,Montargis Circle,detached,"149 Montargis circle, Ottawa, ON","149 Montargis circle, Ottawa, ON",1
41605,way,470704939,45.4500909,-75.4795617,,244,Monaco Place,detached,"244 Monaco place, Ottawa, ON","244 Monaco place, Ottawa, ON",1
41693,way,470705032,45.4515441,-75.4775667,,501,Lakeridge Drive,detached,"501 Lakeridge drive, Ottawa, ON","501 Lakeridge drive, Ottawa, ON",1
41763,way,470705112,45.4491269,-75.4793244,,63,Branthaven Street,detached,"63 Branthaven street, Ottawa, ON","63 Branthaven street, Ottawa, ON",1
41800,way,470705151,45.4492398,-75.4779181,,320,Branthaven Street,detached,"320 Branthaven street, Ottawa, ON","320 Branthaven street, Ottawa, ON",1
41896,way,470747561,45.4493305,-75.4926464,,275,Chinian Street,detached,"275 Chinian street, Ottawa, ON","275 Chinian street, Ottawa, ON",1
42183,way,470835588,45.2686671,-75.6971259,,650,Earl Armstrong Road,detached,"650 Earl armstrong road, Ottawa, ON","650 Earl armstrong road, Ottawa, ON",1
46195,way,471116821,45.4562593,-75.4731677,,15,Dumoulin Way,detached,"15 Dumoulin way, Ottawa, ON","15 Dumoulin way, Ottawa, ON",1
46218,way,471116844,45.4553028,-75.4724742,,710,Larcastle Circle,detached,"710 Larcastle circle, Ottawa, ON","710 Larcastle circle, Ottawa, ON",1
46221,way,471116847,45.4563411,-75.4715962,,55,Bluebell Street,detached,"55 Bluebell street, Ottawa, ON","55 Bluebell street, Ottawa, ON",1
46241,way,471116872,45.4563978,-75.4738101,,734,Larcastle Circle,detached,"734 Larcastle circle, Ottawa, ON","734 Larcastle circle, Ottawa, ON",1
46251,way,471116882,45.4557256,-75.4724205,,705,Larcastle Circle,detached,"705 Larcastle circle, Ottawa, ON","705 Larcastle circle, Ottawa, ON",1
46253,way,471116884,45.4550267,-75.4724455,,809,Galleria Circle,detached,"809 Galleria circle, Ottawa, ON","809 Galleria circle, Ottawa, ON",1
46292,way,471116937,45.4556211,-75.4737327,,2209,Esprit Drive,detached,"2209 Esprit drive, Ottawa, ON","2209 Esprit drive, Ottawa, ON",1
46302,way,471116947,45.4547832,-75.4732435,,799,Galleria Circle,detached,"799 Galleria circle, Ottawa, ON","799 Galleria circle, Ottawa, ON",1
46312,way,471116957,45.454977,-75.4726049,,807,Galleria Circle,detached,"807 Galleria circle, Ottawa, ON","807 Galleria circle, Ottawa, ON",1
46317,way,471116962,45.4543039,-75.471066,,851,Galleria Circle,detached,"851 Galleria circle, Ottawa, ON","851 Galleria circle, Ottawa, ON",1
46322,way,471116967,45.4573475,-75.4721077,,760,Larcastle Circle,detached,"760 Larcastle circle, Ottawa, ON","760 Larcastle circle, Ottawa, ON",1
46323,way,471116968,45.4542288,-75.4729398,,2233,Esprit Drive,detached,"2233 Esprit drive, Ottawa, ON","2233 Esprit drive, Ottawa, ON",1
46366,way,471117014,45.4564562,-75.4696136,,2056,Boisfranc Circle,detached,"2056 Boisfranc circle, Ottawa, ON","2056 Boisfranc circle, Ottawa, ON",1
46370,way,471117018,45.4563868,-75.4664856,,2036,Cherington Crescent,detached,"2036 Cherington crescent, Ottawa, ON","2036 Cherington crescent, Ottawa, ON",1
46395,way,471117044,45.4568502,-75.4669275,,2028,Cherington Crescent,detached,"2028 Cherington crescent, Ottawa, ON","2028 Cherington crescent, Ottawa, ON",1
46422,way,471117071,45.4564921,-75.4685024,,2068,Boisfranc Circle,detached,"2068 Boisfranc circle, Ottawa, ON","2068 Boisfranc circle, Ottawa, ON",1
46441,way,471117091,45.4580987,-75.4706725,,661,Aquaview Drive,detached,"661 Aquaview drive, Ottawa, ON","661 Aquaview drive, Ottawa, ON",1
46467,way,471117117,45.4587672,-75.4691186,,2204,Clermont Crescent,detached,"2204 Clermont crescent, Ottawa, ON","2204 Clermont crescent, Ottawa, ON",1
46527,way,471117183,45.458508,-75.4692426,,675,Aquaview Drive,detached,"675 Aquaview drive, Ottawa, ON","675 Aquaview drive, Ottawa, ON",1
46560,way,471117217,45.4600197,-75.4718792,,2154,Valenceville Crescent,detached,"2154 Valenceville crescent, Ottawa, ON","2154 Valenceville crescent, Ottawa, ON",1
46563,way,471117220,45.4599113,-75.4746692,,2183,Melanson Crescent,detached,"2183 Melanson crescent, Ottawa, ON","2183 Melanson crescent, Ottawa, ON",1
46565,way,471117222,45.4599579,-75.4720296,,2152,Valenceville Crescent,detached,"2152 Valenceville crescent, Ottawa, ON","2152 Valenceville crescent, Ottawa, ON",1
54939,way,471308553,45.2766415,-75.7325735,,194,Deerfox Drive,detached,"194 Deerfox drive, Ottawa, ON","194 Deerfox drive, Ottawa, ON",1
61068,way,471622954,45.2765753,-75.9507701,,2090,Carp Road,detached,"2090 Carp road, Ottawa, ON","2090 Carp road, Ottawa, ON",1
61169,way,471641932,45.2938495,-75.7950043,,38,Lytle Avenue,detached,"38 Lytle avenue, Ottawa, ON","38 Lytle avenue, Ottawa, ON",1
66469,way,471837535,45.3575599,-75.9301443,,1045,Klondike Road,detached,"1045 Klondike road, Ottawa, ON","1045 Klondike road, Ottawa, ON",1
66514,way,471837580,45.3542438,-75.9346554,,1135,Klondike Road,detached,"1135 Klondike road, Ottawa, ON","1135 Klondike road, Ottawa, ON",1
72072,way,471994010,45.2477358,-75.5648437,,6940,Mary Anne Drive,detached,"6940 Mary anne drive, Ottawa, ON","6940 Mary anne drive, Ottawa, ON",1
72076,way,471994015,45.2459526,-75.5677878,,6911,Mary Anne Drive,detached,"6911 Mary anne drive, Ottawa, ON","6911 Mary anne drive, Ottawa, ON",1
72199,way,471994178,45.2469411,-75.5665562,,6924,Mary Anne Drive,detached,"6924 Mary anne drive, Ottawa, ON","6924 Mary anne drive, Ottawa, ON",1
72337,way,471994398,45.2458548,-75.5692077,,6900,Mary Anne Drive,detached,"6900 Mary anne drive, Ottawa, ON","6900 Mary anne drive, Ottawa, ON",1
79821,way,472231008,45.3351161,-75.6990871,,2161,Prince Of Wales Drive,detached,"2161 Prince of wales drive, Ottawa, ON","2161 Prince of wales drive, Ottawa, ON",1
79886,way,472231121,45.3303496,-75.6982955,,4120 F,Riverside Drive,detached,"4120 F Riverside drive, Ottawa, ON","4120 F Riverside drive, Ottawa, ON",1
104965,way,472844072,45.3501972,-75.7129704,,381,Viewmount Drive,detached,"381 Viewmount drive, Ottawa, ON","381 Viewmount drive, Ottawa, ON",1
105003,way,472844112,45.3506588,-75.7095511,,24,Homestead Street,detached,"24 Homestead street, Ottawa, ON","24 Homestead street, Ottawa, ON",1
105054,way,472844166,45.349628,-75.7119325,,55,Coolspring Crescent,detached,"55 Coolspring crescent, Ottawa, ON","55 Coolspring crescent, Ottawa, ON",1
105088,way,472844204,45.3379158,-75.6997127,,2121,Prince Of Wales Drive,detached,"2121 Prince of wales drive, Ottawa, ON","2121 Prince of wales drive, Ottawa, ON",1
105101,way,472844225,45.3458491,-75.6989753,,2009,Prince Of Wales Drive,detached,"2009 Prince of wales drive, Ottawa, ON","2009 Prince of wales drive, Ottawa, ON",1
105112,way,472844256,45.3519513,-75.7053237,,21,Valley Ridge Street,detached,"21 Valley ridge street, Ottawa, ON","21 Valley ridge street, Ottawa, ON",1
105140,way,472844320,45.3507171,-75.7106743,,8,Homestead Street,detached,"8 Homestead street, Ottawa, ON","8 Homestead street, Ottawa, ON",1
105175,way,472844358,45.3518717,-75.7056116,,19,Valley Ridge Street,detached,"19 Valley ridge street, Ottawa, ON","19 Valley ridge street, Ottawa, ON",1
105180,way,472844363,45.3494152,-75.7124099,,47,Coolspring Crescent,detached,"47 Coolspring crescent, Ottawa, ON","47 Coolspring crescent, Ottawa, ON",1
105184,way,472844367,45.3477707,-75.7144156,,28,Coolspring Crescent,detached,"28 Coolspring crescent, Ottawa, ON","28 Coolspring crescent, Ottawa, ON",1
105194,way,472844378,45.3500155,-75.7135865,,373,Viewmount Drive,detached,"373 Viewmount drive, Ottawa, ON","373 Viewmount drive, Ottawa, ON",1
105203,way,472844388,45.3383478,-75.6997811,,6,Wellsmere Court,detached,"6 Wellsmere court, Ottawa, ON","6 Wellsmere court, Ottawa, ON",1
105218,way,472844405,45.3498225,-75.7109591,,98,Coolspring Crescent,detached,"98 Coolspring crescent, Ottawa, ON","98 Coolspring crescent, Ottawa, ON",1
105325,way,472844542,45.3504031,-75.7029718,,22,Rideau Shore Court,detached,"22 Rideau shore court, Ottawa, ON","22 Rideau shore court, Ottawa, ON",1
105328,way,472844545,45.3416705,-75.7006929,,4,Rideau Heights Lane,detached,"4 Rideau heights lane, Ottawa, ON","4 Rideau heights lane, Ottawa, ON",1
105346,way,472844565,45.3412355,-75.6996278,,2061,Prince Of Wales Drive,detached,"2061 Prince of wales drive, Ottawa, ON","2061 Prince of wales drive, Ottawa, ON",1
105349,way,472844568,45.3498611,-75.7147734,,357,Viewmount Drive,detached,"357 Viewmount drive, Ottawa, ON","357 Viewmount drive, Ottawa, ON",1
105358,way,472844578,45.3495669,-75.7133552,,372,Viewmount Drive,detached,"372 Viewmount drive, Ottawa, ON","372 Viewmount drive, Ottawa, ON",1
105360,way,472844580,45.3427553,-75.6991795,,2,Stephanie Avenue,detached,"2 Stephanie avenue, Ottawa, ON","2 Stephanie avenue, Ottawa, ON",1
105369,way,472844589,45.3515039,-75.7097845,,416,Viewmount Drive,detached,"416 Viewmount drive, Ottawa, ON","416 Viewmount drive, Ottawa, ON",1
105414,way,472844637,45.3495076,-75.7112791,,90,Coolspring Crescent,detached,"90 Coolspring crescent, Ottawa, ON","90 Coolspring crescent, Ottawa, ON",1
105439,way,472844665,45.3515793,-75.717651,,104,Four Seasons Drive,detached,"104 Four seasons drive, Ottawa, ON","104 Four seasons drive, Ottawa, ON",1
105445,way,472844671,45.3503516,-75.7117314,,73,Coolspring Crescent,detached,"73 Coolspring crescent, Ottawa, ON","73 Coolspring crescent, Ottawa, ON",1
105447,way,472844673,45.352045,-75.7087023,,4,Old Country Gate,detached,"4 Old country gate, Ottawa, ON","4 Old country gate, Ottawa, ON",1
114089,way,473209305,45.350557,-75.7213125,,10,Assiniboine Drive,detached,"10 Assiniboine drive, Ottawa, ON","10 Assiniboine drive, Ottawa, ON",1
114105,way,473209336,45.3496736,-75.7259371,,25,Keewatin Crescent,detached,"25 Keewatin crescent, Ottawa, ON","25 Keewatin crescent, Ottawa, ON",1
114111,way,473209349,45.346061,-75.7226052,,47,Biscayne Crescent,detached,"47 Biscayne crescent, Ottawa, ON","47 Biscayne crescent, Ottawa, ON",1
114133,way,473209394,45.3496748,-75.7222312,,22,Assiniboine Drive,detached,"22 Assiniboine drive, Ottawa, ON","22 Assiniboine drive, Ottawa, ON",1
114163,way,473209460,45.3494732,-75.721121,,46,Saginaw Crescent,detached,"46 Saginaw crescent, Ottawa, ON","46 Saginaw crescent, Ottawa, ON",1
114167,way,473209469,45.3488864,-75.7261819,,28,Keewatin Crescent,detached,"28 Keewatin crescent, Ottawa, ON","28 Keewatin crescent, Ottawa, ON",1
114222,way,473209590,45.3468965,-75.7259271,,22,McMurdo Court,detached,"22 Mcmurdo court, Ottawa, ON","22 Mcmurdo court, Ottawa, ON",1
114239,way,473209630,45.3465534,-75.7229815,,41,Biscayne Crescent,detached,"41 Biscayne crescent, Ottawa, ON","41 Biscayne crescent, Ottawa, ON",1
114283,way,473209732,45.3512654,-75.7183232,,114,Four Seasons Drive,detached,"114 Four seasons drive, Ottawa, ON","114 Four seasons drive, Ottawa, ON",1
114288,way,473209745,45.3489487,-75.7195305,,53,Saginaw Crescent,detached,"53 Saginaw crescent, Ottawa, ON","53 Saginaw crescent, Ottawa, ON",1
114296,way,473209764,45.3518021,-75.7183307,,123,Four Seasons Drive,detached,"123 Four seasons drive, Ottawa, ON","123 Four seasons drive, Ottawa, ON",1
114322,way,473209825,45.3503021,-75.7208315,,56,Saginaw Crescent,detached,"56 Saginaw crescent, Ottawa, ON","56 Saginaw crescent, Ottawa, ON",1
114351,way,473209885,45.3480717,-75.7264051,,23,Overlake Drive,detached,"23 Overlake drive, Ottawa, ON","23 Overlake drive, Ottawa, ON",1
114352,way,473209887,45.3454046,-75.7207144,,235,Viewmount Drive,detached,"235 Viewmount drive, Ottawa, ON","235 Viewmount drive, Ottawa, ON",1
114370,way,473209927,45.3464891,-75.7217555,,10,Biscayne Crescent,detached,"10 Biscayne crescent, Ottawa, ON","10 Biscayne crescent, Ottawa, ON",1
114389,way,473209969,45.3490803,-75.7196975,,51,Saginaw Crescent,detached,"51 Saginaw crescent, Ottawa, ON","51 Saginaw crescent, Ottawa, ON",1
114392,way,473209979,45.3472119,-75.7264971,,5,Gimli Court,detached,"5 Gimli court, Ottawa, ON","5 Gimli court, Ottawa, ON",1
114404,way,473210003,45.3459266,-75.7241575,,3,McMurdo Court,detached,"3 Mcmurdo court, Ottawa, ON","3 Mcmurdo court, Ottawa, ON",1
114426,way,473210043,45.3468331,-75.7220248,,14,Biscayne Crescent,detached,"14 Biscayne crescent, Ottawa, ON","14 Biscayne crescent, Ottawa, ON",1
114440,way,473210073,45.3496975,-75.7267135,,31,Keewatin Crescent,detached,"31 Keewatin crescent, Ottawa, ON","31 Keewatin crescent, Ottawa, ON",1
114480,way,473210161,45.3491627,-75.725904,,16,Keewatin Crescent,detached,"16 Keewatin crescent, Ottawa, ON","16 Keewatin crescent, Ottawa, ON",1
114496,way,473210196,45.3489255,-75.7277926,,9,Overlake Drive,detached,"9 Overlake drive, Ottawa, ON","9 Overlake drive, Ottawa, ON",1
134459,way,475293308,45.3694837,-75.7637677,,2050,Lenester Avenue,detached,"2050 Lenester avenue, Ottawa, ON","2050 Lenester avenue, Ottawa, ON",1
136551,way,478631257,45.4391926,-75.6718214,,52,St-Charles Street,detached,"52 St-charles street, Ottawa, ON","52 St-charles street, Ottawa, ON",1
148957,way,479876068,45.3850045,-75.731865,,849,Merivale Road,detached,"849 Merivale road, Ottawa, ON","849 Merivale road, Ottawa, ON",1
152081,way,481215456,45.368039,-75.7439695,,1118,Clyde Avenue,detached,"1118 Clyde avenue, Ottawa, ON","1118 Clyde avenue, Ottawa, ON",1
152723,way,481266770,45.4108753,-75.6961821,,454,Gladstone Avenue,detached,"454 Gladstone avenue, Ottawa, ON","454 Gladstone avenue, Ottawa, ON",1
153229,way,481367029,45.4175458,-75.6846207,,67,MacDonald Street,detached,"67 Macdonald street, Ottawa, ON","67 Macdonald street, Ottawa, ON",1
154221,way,481444154,45.3617125,-75.789096,,810,Alpine Avenue,detached,"810 Alpine avenue, Ottawa, ON","810 Alpine avenue, Ottawa, ON",1
154322,way,481444289,45.3615002,-75.7860825,,2576,Sackville Street,detached,"2576 Sackville street, Ottawa, ON","2576 Sackville street, Ottawa, ON",1
158761,way,482458881,45.3564152,-75.6390594,,1450,Hunt Club Road,detached,"1450 Hunt club road, Ottawa, ON","1450 Hunt club road, Ottawa, ON",1
164386,way,483026847,45.3714472,-75.6826395,,29,Confederation Private,detached,"29 Confederation private, Ottawa, ON","29 Confederation private, Ottawa, ON",1
164399,way,483026861,45.3712582,-75.6829722,,32,Confederation Private,detached,"32 Confederation private, Ottawa, ON","32 Confederation private, Ottawa, ON",1
165650,way,483047884,45.3754171,-75.6749485,,2473,Carlsen Avenue,detached,"2473 Carlsen avenue, Ottawa, ON","2473 Carlsen avenue, Ottawa, ON",1
165664,way,483047898,45.3753715,-75.6739278,,2473,Chasseur Avenue,detached,"2473 Chasseur avenue, Ottawa, ON","2473 Chasseur avenue, Ottawa, ON",1
